# SPDX-License-Identifier: MIT
#
# The closed inventory of release blockers whose publisher shipped no licence
# text at all, anywhere: not in the crate archive, and not in the upstream
# repository at the commit the crate was published from.
#
# A row here says only what can be checked. The crate archive that Cargo.lock
# pins declares a licence in its own manifest, and for most rows the publisher
# also states the licensing in a file in the repository at that same commit.
# Neither is a licence text and neither is treated as one. Nothing here is a
# recovered text, and no year, copyright holder or notice is inferred from the
# authors field, the git history or the repository owner's name. The notice
# reproduces the licence's own terms and says plainly that no copyright notice
# was published.
#
# Two evidence classes, and the notice keeps them apart:
#
#   * manifest only. The `license` field of the published Cargo.toml, and
#     nothing else. `dispatch` 0.2.0 is the only such package: its repository
#     has never carried a licence file, on any commit or any of its nine
#     published versions.
#   * manifest and upstream statement. The same field, plus a file the
#     copyright holder publishes at the exact commit, bound by SHA-256, whose
#     wording matches the declared field. The ten objc2-family packages share
#     one such statement.
#
# These rows are evidence, not accepted compliance exceptions. The inventory
# gate may reproduce them, but `tools/check-rust-notices.sh --release-ready`
# refuses every non-empty product set. The list is exhaustive and closed. A
# twelfth package needing this treatment, or any change to a pinned registry
# checksum, commit or digest, fails the gate rather than joining the list
# quietly. Shrinking it to zero is required for release; the removal conditions
# are recorded in docs/implementation-plan.md.
#
# Fields, tab separated:
#   source  name  version  registry_checksum  licence  manifest_declaration
#   terms_sha256  statement_repository  statement_commit  statement_path
#   statement_sha256
#
# A package with no upstream statement carries `-` in the last four fields.
registry+https://github.com/rust-lang/crates.io-index	block2	0.6.2	cdeb9d870516001442e364c5220d3574d2da8dc765554b4a617230d33fa58ef5	MIT	license = "MIT"	9645fb6e878aebd5e959be648a71973a108d4aa0d18eee478d0579066ad99958	https://github.com/madsmtm/objc2	b4167b582b2f75f9a1be75495c41b765344fd03c	LICENSE.md	7f976f7e9cb2d87df7230606feb932c3f21ac0e664045a775b600046ff850c54
registry+https://github.com/rust-lang/crates.io-index	dispatch	0.2.0	bd0c93bb4b0c6d9b77f4435b0ae98c24d17f1c45b2ff844c6151a07256ca923b	MIT	license = "MIT"	9645fb6e878aebd5e959be648a71973a108d4aa0d18eee478d0579066ad99958	-	-	-	-
registry+https://github.com/rust-lang/crates.io-index	dispatch2	0.3.1	1e0e367e4e7da84520dedcac1901e4da967309406d1e51017ae1abfb97adbd38	MIT	license = "Zlib OR Apache-2.0 OR MIT"	9645fb6e878aebd5e959be648a71973a108d4aa0d18eee478d0579066ad99958	https://github.com/madsmtm/objc2	8852b424193ca41602281b3d7540d7c8ed51e49a	LICENSE.md	7f976f7e9cb2d87df7230606feb932c3f21ac0e664045a775b600046ff850c54
registry+https://github.com/rust-lang/crates.io-index	objc2	0.6.4	3a12a8ed07aefc768292f076dc3ac8c48f3781c8f2d5851dd3d98950e8c5a89f	MIT	license = "MIT"	9645fb6e878aebd5e959be648a71973a108d4aa0d18eee478d0579066ad99958	https://github.com/madsmtm/objc2	8852b424193ca41602281b3d7540d7c8ed51e49a	LICENSE.md	7f976f7e9cb2d87df7230606feb932c3f21ac0e664045a775b600046ff850c54
registry+https://github.com/rust-lang/crates.io-index	objc2-app-kit	0.3.2	d49e936b501e5c5bf01fda3a9452ff86dc3ea98ad5f283e1455153142d97518c	MIT	license = "Zlib OR Apache-2.0 OR MIT"	9645fb6e878aebd5e959be648a71973a108d4aa0d18eee478d0579066ad99958	https://github.com/madsmtm/objc2	7b1abfd750a2cacaea71d6a56ecfb83cb7de560b	LICENSE.md	7f976f7e9cb2d87df7230606feb932c3f21ac0e664045a775b600046ff850c54
registry+https://github.com/rust-lang/crates.io-index	objc2-core-foundation	0.3.2	2a180dd8642fa45cdb7dd721cd4c11b1cadd4929ce112ebd8b9f5803cc79d536	MIT	license = "Zlib OR Apache-2.0 OR MIT"	9645fb6e878aebd5e959be648a71973a108d4aa0d18eee478d0579066ad99958	https://github.com/madsmtm/objc2	7b1abfd750a2cacaea71d6a56ecfb83cb7de560b	LICENSE.md	7f976f7e9cb2d87df7230606feb932c3f21ac0e664045a775b600046ff850c54
registry+https://github.com/rust-lang/crates.io-index	objc2-core-graphics	0.3.2	e022c9d066895efa1345f8e33e584b9f958da2fd4cd116792e15e07e4720a807	MIT	license = "Zlib OR Apache-2.0 OR MIT"	9645fb6e878aebd5e959be648a71973a108d4aa0d18eee478d0579066ad99958	https://github.com/madsmtm/objc2	7b1abfd750a2cacaea71d6a56ecfb83cb7de560b	LICENSE.md	7f976f7e9cb2d87df7230606feb932c3f21ac0e664045a775b600046ff850c54
registry+https://github.com/rust-lang/crates.io-index	objc2-encode	4.1.0	ef25abbcd74fb2609453eb695bd2f860d389e457f67dc17cafc8b8cbc89d0c33	MIT	license = "MIT"	9645fb6e878aebd5e959be648a71973a108d4aa0d18eee478d0579066ad99958	https://github.com/madsmtm/objc2	8d214f5477365ffcbcbb7de058c86ed9a518efb7	LICENSE.md	7f976f7e9cb2d87df7230606feb932c3f21ac0e664045a775b600046ff850c54
registry+https://github.com/rust-lang/crates.io-index	objc2-foundation	0.3.2	e3e0adef53c21f888deb4fa59fc59f7eb17404926ee8a6f59f5df0fd7f9f3272	MIT	license = "MIT"	9645fb6e878aebd5e959be648a71973a108d4aa0d18eee478d0579066ad99958	https://github.com/madsmtm/objc2	7b1abfd750a2cacaea71d6a56ecfb83cb7de560b	LICENSE.md	7f976f7e9cb2d87df7230606feb932c3f21ac0e664045a775b600046ff850c54
registry+https://github.com/rust-lang/crates.io-index	objc2-metal	0.3.2	a0125f776a10d00af4152d74616409f0d4a2053a6f57fa5b7d6aa2854ac04794	MIT	license = "Zlib OR Apache-2.0 OR MIT"	9645fb6e878aebd5e959be648a71973a108d4aa0d18eee478d0579066ad99958	https://github.com/madsmtm/objc2	7b1abfd750a2cacaea71d6a56ecfb83cb7de560b	LICENSE.md	7f976f7e9cb2d87df7230606feb932c3f21ac0e664045a775b600046ff850c54
registry+https://github.com/rust-lang/crates.io-index	objc2-quartz-core	0.3.2	96c1358452b371bf9f104e21ec536d37a650eb10f7ee379fff67d2e08d537f1f	MIT	license = "Zlib OR Apache-2.0 OR MIT"	9645fb6e878aebd5e959be648a71973a108d4aa0d18eee478d0579066ad99958	https://github.com/madsmtm/objc2	7b1abfd750a2cacaea71d6a56ecfb83cb7de560b	LICENSE.md	7f976f7e9cb2d87df7230606feb932c3f21ac0e664045a775b600046ff850c54
